核芯显卡,Intel GMA HD 6100,Intel HD 6000,827,534
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M230,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce MX150,GeForce MX150,1995,690
性能级独立显卡,NVIDIA Geforce 940MX,GeForce 940MX,1268,574
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 520,Radeon R5 M330,594,527
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 520,Radeon R5 M330,594,527
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 520,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M320,Radeon R5 M320,598,737
集成显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 520,Radeon R5 M330,594,527
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
核芯显卡,AMD Radeon Vega 8 Graphics,Radeon Vega 8 Mobile,1759,460
集成显卡,Intel GMA UHD（集成于处理器）,Intel HD 510,617,635
集成显卡,Intel GMA UHD（集成于处理器）,Intel HD 510,617,635
集成显卡,Intel GMA UHD（集成于处理器）,Intel HD 510,617,635
核芯显卡,AMD Radeon RX Vega 10 Graphics,Radeon HD 6320 Graphic,216,158
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD 515,Intel HD 515,639,391
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 620,Intel HD 620,936,610
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
核芯显卡,Intel GMA HD 520,Intel HD 520,835,524
入门级独立显卡,AMD Radeon R5 530M,Radeon R5 230,214,675
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
集成显卡,AMD Radeon HD（集成于处理器）,Radeon R2,305,149
核芯显卡,Intel GMA HD（集成于处理器）,Intel UHD 600,393,392
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M430＋Intel GMA HD 520,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M330,Radeon R5 M330,594,527
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M430＋Intel GMA HD 520,Radeon R5 M430,638,543
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 920M＋Intel GMA HD 520,GeForce 920M,724,482
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
入门级独立显卡,NVIDIA Geforce 920M,GeForce 920M,724,482
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD（集成于处理器）,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 530M,Radeon R5 230,214,675
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋Intel GMA HD 620,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M530,Radeon R5 M230,562,548
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 430M,Radeon R5 430,991,744
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 430M,Radeon R5 430,991,744
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 920MX＋Intel GMA HD 620,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 920MX＋Intel GMA HD 620,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce 920MX＋Intel GMA HD 620,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,NVIDIA GeForce GT 920MX+Intel GMA HD 620,GeForce GT 520MX,402,433
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
入门级独立显卡,NVIDIA GeForce 920MX,GeForce 920MX,1014,526
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M530＋AMD Radeon HD（集成于处理器）,Radeon R5 M230,562,548
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA Geforce 940M,GeForce 940M,966,530
性能级独立显卡,NVIDIA GeForce 940M,GeForce 940M,966,530
性能级独立显卡,AMD Radeon R7 M360,Radeon R7 M360,705,589
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 620,Radeon R5 M330,594,527
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 620,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M330＋Intel GMA HD 620,Radeon R5 M330,594,527
入门级独立显卡,AMD Radeon R5 M430,Radeon R5 M430,638,543
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R5 M430＋Intel GMA HD 620,Radeon R5 M430,638,543
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
核心显卡,Intel GMA HD 520,Intel HD 520,835,524
核心显卡,Intel GMA HD 620,Intel HD 620,936,610
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M460＋Intel GMA HD 520,Radeon R7 M460,838,606
入门级独立显卡,AMD Radeon R7 M460,Radeon R7 M460,838,606
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M460＋Intel GMA HD 520,Radeon R7 M460,838,606
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940MX＋Intel GMA HD 620,GeForce 940MX,1268,574
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940MX＋Intel GMA HD 620,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
双显卡（性能级独立显卡＋集成显卡）,NVIDIA GeForce 940MX＋Intel GMA HD 620,GeForce 940MX,1268,574
性能级独立显卡,NVIDIA GeForce 940MX,GeForce 940MX,1268,574
双显卡（入门级独立显卡＋集成显卡）,AMD Radeon R7 M460＋Intel GMA HD 520,Radeon R7 M460,838,606
双显卡（发烧级独立显卡＋集成显卡）,NVIDIA Geforce GTX 950M＋Intel GMA HD 530,GeForce GTX 950M,1764,607
双显卡（性能级独立显卡＋集成显卡）,NVIDIA Geforce GTX 950M＋Intel GMA HD 530,GeForce GTX 950M,1764,607
双显卡（发烧级独立显卡＋集成显卡）,NVIDIA Geforce GTX 950M＋Intel GMA HD 530,GeForce GTX 950M,1764,607
核芯显卡,Intel GMA HD 4200,Intel HD 4000,454,522
核芯显卡,Intel GMA HD 4200,Intel HD 4000,454,522
核芯显卡,Intel GMA HD 4200,Intel HD 4000,454,522
核芯显卡,Intel GMA HD 4200,Intel HD 4000,454,522
双显卡（性能级独立显卡＋集成显卡）,NVIDIA Geforce GTX 950M＋Intel GMA HD 530,GeForce GTX 950M,1764,607
